x,y
0.5,0.5
1.082625933600376,0.0
1.0843729510444162,0.0012609669894117104
0.0,2.834997892668373
1.3729402195990759,4.658325943385747
3.654301794015385,4.715037358012165
7.842976082708986,0.0
10.0,3.990956513281828
9.5,8.5
